ts,ta,tg,tc
1652056759.857012, 0.8697725919009217, 17.276146735012237, 16.94801925215001
1652056759.906283, 0.8697725919009217, 17.28036056967001, 16.95214881011463
1652056759.906911, 0.8690016745688084, 17.28457468165312, 16.956263221511435
1652056759.9555411, 0.8611172540161276, 17.289848660444193, 16.961274032315632
1652056759.957037, 0.8785805986003408, 17.29512264298741, 16.966791802099667
1652056760.0056071, 0.8585955054524075, 17.299740565242168, 16.97091766404637
1652056760.0072222, 0.8126067947188894, 17.304358499167478, 16.974523465078505
1652056760.0563378, 0.8780242740340357, 17.306330508030552, 16.97776438335062
1652056760.0570421, 0.8240343244644638, 17.308302516893765, 16.978617153045178
1652056760.1058931, 0.8240343244644638, 17.314057420768947, 16.984256958842856
1652056760.107161, 0.8249488464178597, 17.319812570452264, 16.989915295971574
1652056760.1563191, 0.8249488464178597, 17.325234413693693, 16.995228702348175
1652056760.157016, 0.8411003612281179, 17.330656278020573, 17.00086515968472
1652056760.206209, 0.8411003612281179, 17.335253558368002, 17.005370494425204
1652056760.206958, 0.8357892565145977, 17.33985084280392, 17.00976961107813
1652056760.2563891, 0.8357892565145977, 17.343310501153496, 17.013160076260718
1652056760.2570581, 0.8316110909557984, 17.346770198848585, 17.01646701669073
1652056760.3066401, 0.8316110909557984, 17.349492312810906, 17.019134688373803
1652056760.306847, 0.8270862659694668, 17.352214564096673, 17.02171199813413
1652056760.356828, 0.8270862659694668, 17.35517822655505, 17.02461638734334
1652056760.4067922, 0.8748690863195147, 17.35836661449715, 17.028696663933598
1652056760.4572558, 0.7844863691345262, 17.36301479388727, 17.031444225392214
1652056760.506979, 0.8282346208856344, 17.36949761752407, 17.0386723575913
1652056760.557065, 0.8646444926746664, 17.37377970491895, 17.043597000674062
1652056760.607439, 0.8667723567777412, 17.37833481810863, 17.048103568882013
1652056760.657232, 0.8781971322342891, 17.383022687825164, 17.052926176713346
1652056760.707098, 0.8841714035536741, 17.386798547979676, 17.056746005091156
1652056760.758121, 0.8482425835561256, 17.390371869384694, 17.059529283668123
1652056760.807157, 0.8653231234176918, 17.394952990194387, 17.064360392858852
1652056760.8574538, 0.8455919891450308, 17.39679984630074, 17.065775689157626
1652056760.9073958, 0.8675252688530105, 17.402427725092874, 17.071729675968076
1652056760.957913, 0.832586603058989, 17.407065014452268, 17.075575446224402
1652056761.007626, 0.8541403756531901, 17.41245728652569, 17.08129094830824
1652056761.057623, 0.8513393260007089, 17.41752835366645, 17.086204573113136
1652056761.107614, 0.8266535538547247, 17.423359248380546, 17.09142513449003
1652056761.157805, 0.8898312788319448, 17.427201852378303, 17.096454440907376
1652056761.20769, 0.8342081960256289, 17.43100409484336, 17.099068176867004
1652056761.258192, 0.9002026118043404, 17.43303245362513, 17.102375856788715
1652056761.308193, 0.811178262676006, 17.435994704579173, 17.103498375741108
1652056761.3592591, 0.8620288155843363, 17.43810652719359, 17.106584972961404
1652056761.408496, 0.8407385374771082, 17.44266411614588, 17.110625604572505
1652056761.459023, 0.8224364584469495, 17.444468273293072, 17.11202763699615
1652056761.5092978, 0.8453910415205408, 17.448120611935522, 17.116066020527224
1652056761.5595279, 0.8617083345593647, 17.453534622843623, 17.12169809707794
1652056761.609545, 0.81126148278295, 17.45577136075365, 17.12288116319424
1652056761.65974, 0.8205696536049537, 17.460704201618817, 17.127901510658543
1652056761.708908, 0.8000859848739862, 17.465570573902014, 17.132260882121454
1652056761.759954, 0.8217911385991201, 17.469202019199685, 17.13625380158767
1652056761.8095899, 0.8210491211458928, 17.47442417152638, 17.14135667051877
1652056761.8591251, 0.8461734570411985, 17.478608050621244, 17.145959358749643
1652056761.909802, 0.8521322487519265, 17.483113131221863, 17.150493513572464
1652056761.959365, 0.875968437483493, 17.490198631209637, 17.157914027335114
1652056762.009753, 0.8213019713285113, 17.49436592586421, 17.160904646773492
1652056762.059527, 0.9046021184602575, 17.498671441228854, 17.166790054773482
1652056762.109472, 0.8423150353078428, 17.502993380832525, 17.16977981392203
1652056762.1592321, 0.8493955676641433, 17.50906764036665, 17.1758741989126
1652056762.2099009, 0.8415511480790707, 17.51261812923879, 17.179196789615595
1652056762.25932, 0.880297649712878, 17.51506431685744, 17.18236898351455
1652056762.309569, 0.8607984253556391, 17.519488767873955, 17.186314961023587
1652056762.359879, 0.865038598811103, 17.52262989803863, 17.18947807205408
1652056762.410212, 0.8793929945762388, 17.525661517198746, 17.192736146746295
1652056762.4603028, 0.8677794200063743, 17.530211202206623, 17.19696256656262
1652056762.5105128, 0.8672752139484311, 17.535446087118256, 17.202082669654857
1652056762.560608, 0.8197751637462676, 17.538525801444788, 17.204150788690818
1652056762.611063, 0.8392125072789243, 17.54407129433782, 17.20997411859664
1652056762.660987, 0.8576507556601132, 17.548065916752417, 17.21425761353057
1652056762.7109861, 0.8634341443440765, 17.55297921084667, 17.219188309516618
1652056762.7615042, 0.8499086818628817, 17.55451620376257, 17.220424053324578
1652056762.8109632, 0.8471077055789284, 17.55772474649455, 17.22351240567624
1652056762.8616471, 0.8521106064669353, 17.5617283064909, 17.22753595249042
1652056762.911479, 0.8338883793301892, 17.566004505384576, 17.23136218286349
1652056762.961411, 0.8817886060042252, 17.57001311933587, 17.236248629069234
1652056763.0109181, 0.8674217053795765, 17.574385771907128, 17.240246490576578
1652056763.0614638, 0.8458108205697132, 17.57971460717288, 17.245036531440817
1652056763.1116, 0.815360218827976, 17.582063981459356, 17.246729906206728
1652056763.162349, 0.8537053650512602, 17.583532060070368, 17.248935526169983
1652056763.211803, 0.8773850789021687, 17.590475991023702, 17.25621417278127
1652056763.262423, 0.8330268893633701, 17.593569007419866, 17.258358165058734
1652056763.3117352, 0.8610155623875967, 17.59906864737724, 17.264307585677447
1652056763.363923, 0.8240674955690058, 17.60243335502064, 17.26686603783161
1652056763.4126, 0.8511129341865884, 17.60333236716965, 17.26828797850999
1652056763.4617991, 0.8374407651754564, 17.605672284221555, 17.270307653840632
1652056763.512008, 0.8448937171761731, 17.609392842712015, 17.2741028602013
1652056763.562568, 0.882700805738786, 17.61224636740229, 17.27765545616902
1652056763.612508, 0.8671708049327845, 17.61552325119017, 17.280556202265018
1652056763.662725, 0.8339023098772639, 17.619924824563885, 17.28420437427015
1652056763.712438, 0.8880629176079053, 17.625032005682748, 17.290292623921253
1652056763.763505, 0.8516481618016939, 17.628854046936524, 17.29330992923383
1652056763.812336, 0.8595709920726757, 17.636049786735718, 17.300520210842457
1652056763.8626351, 0.844729550816207, 17.64237545176266, 17.30642253374373
1652056763.91292, 0.8387430674008642, 17.64642554752875, 17.310271897926192
1652056763.962769, 0.9098525361460519, 17.651225389909072, 17.316397932833812
1652056764.012885, 0.883283423708137, 17.654056510803603, 17.318641049061693
1652056764.0628672, 0.845239610020052, 17.656075656276723, 17.319858935351586
1652056764.1158938, 0.8455716155581187, 17.657838764541395, 17.32159342156173
1652056764.163414, 0.821522009334702, 17.665601199172045, 17.3287196153753
1652056764.2139359, 0.8682213251445435, 17.66811508163993, 17.33211720651002
1652056764.263735, 0.8530634067226037, 17.66940529687285, 17.333078459069842
1652056764.31351, 0.8640124632670623, 17.6735531101903, 17.337362297251836
1652056764.363873, 0.8686955098670104, 17.67722540871739, 17.34105481074038
1652056764.413363, 0.8747804166941375, 17.68157295897854, 17.34543710813285
1652056764.464894, 0.8475573971784265, 17.68686227830487, 17.35007618068234
1652056764.5136728, 0.8847713983181855, 17.69154027097219, 17.355404893519108
1652056764.5636601, 0.8891489157834885, 17.69648228085807, 17.36033561355658
1652056764.614229, 0.8676754502050682, 17.6993627362342, 17.362728990513617
1652056764.6639218, 0.8589868093600976, 17.70164314209227, 17.364790015437627
1652056764.713624, 0.8488505734077552, 17.707578965865984, 17.370404398016817
1652056764.7636461, 0.8404045131342753, 17.709747771125834, 17.372360905966
1652056764.813386, 0.8525705223651687, 17.714805071796142, 17.377560380807523
1652056764.863828, 0.8840963630155555, 17.71911486404974, 17.382414494029057
1652056764.913836, 0.8615733520194122, 17.723470280535174, 17.38623234196486
1652056764.963934, 0.8453227263089031, 17.72679032849309, 17.389160976449407
1652056765.013774, 0.8214031028506013, 17.731153847628978, 17.39295883273341
1652056765.064409, 0.8577836146758561, 17.73628669783066, 17.398716636167563
1652056765.113976, 0.8263705104627997, 17.738943250019105, 17.400691795227978
1652056765.1644402, 0.823777283730873, 17.742374025051834, 17.404002090225415
1652056765.2142801, 0.846355307914921, 17.745492146192994, 17.407509409427433
1652056765.2648911, 0.8839153551935861, 17.75018158800293, 17.412856263346743
1652056765.314704, 0.8502475904380484, 17.756783603931137, 17.418652883661274
1652056765.364901, 0.8495055343449269, 17.763814057597084, 17.42552788713204
1652056765.414857, 0.8741884085067221, 17.767011757629405, 17.42915529064695
1652056765.46467, 0.8523014405544433, 17.772692750908487, 17.434284924701405
1652056765.514347, 0.8521419371112938, 17.77816679297469, 17.439646295857422
1652056765.5641088, 0.8462785330154433, 17.78357584274517, 17.444829896550573
1652056765.614287, 0.8611577324631936, 17.787999721450326, 17.449462881670584
1652056765.664908, 0.8686110669684053, 17.789833441009865, 17.451408993529036
1652056765.7147012, 0.8361488225495164, 17.795249283158103, 17.45606727394593
1652056765.765307, 0.8505544511728237, 17.801055819699727, 17.46204579232919
1652056765.8152142, 0.8512855697103864, 17.806790524172694, 17.467680425083447
1652056765.865296, 0.8584066928720194, 17.810534195897265, 17.471491645836757
1652056765.915083, 0.8179380892566099, 17.814293166932096, 17.474366065378586
1652056765.9653811, 0.8239520837216286, 17.816513862318647, 17.476662626746705
1652056766.015146, 0.853655069889247, 17.819901366174648, 17.48057644024894
